Generowanie;200;0,09109163284301758
dfs_sasiedztwa;200;0,004004001617431641
dfs_nastepniki;200;0,0
dfs_krawedzie;200;0,1851956844329834
Generowanie;400;0,2102057933807373
dfs_sasiedztwa;400;0,017017841339111328
dfs_nastepniki;400;0,0020020008087158203
dfs_krawedzie;400;1,394097089767456
Generowanie;600;0,4854733943939209
dfs_sasiedztwa;600;0,036035776138305664
dfs_nastepniki;600;0,0050048828125
dfs_krawedzie;600;4,97916316986084
Generowanie;800;1,1631760597229004
dfs_sasiedztwa;800;0,06607508659362793
dfs_nastepniki;800;0,00851750373840332
dfs_krawedzie;800;12,142915487289429
Generowanie;1000;1,3123395442962646
dfs_sasiedztwa;1000;0,10311007499694824
dfs_nastepniki;1000;0,013022422790527344
dfs_krawedzie;1000;22,65260887145996
Generowanie;1200;1,94698166847229
dfs_sasiedztwa;1200;0,15064692497253418
dfs_nastepniki;1200;0,019519805908203125
dfs_krawedzie;1200;39,4805691242218
Generowanie;1400;2,6265475749969482
dfs_sasiedztwa;1400;0,204237699508667
dfs_nastepniki;1400;0,025025129318237305
dfs_krawedzie;1400;61,44729018211365
Generowanie;1600;3,4045827388763428
dfs_sasiedztwa;1600;0,2667992115020752
dfs_nastepniki;1600;0,03305339813232422
dfs_krawedzie;1600;91,27100324630737
Generowanie;1800;4,259515047073364
dfs_sasiedztwa;1800;0,34284424781799316
dfs_nastepniki;1800;0,04104018211364746
dfs_krawedzie;1800;130,01992678642273
Generowanie;2000;5,246853828430176
dfs_sasiedztwa;2000;0,4204089641571045
dfs_nastepniki;2000;0,051064491271972656
dfs_krawedzie;2000;178,12843704223633
Generowanie;2200;6,811459064483643
dfs_sasiedztwa;2200;0,54599928855896
dfs_nastepniki;2200;0,06206941604614258
dfs_krawedzie;2200;241,16263580322266
Generowanie;2400;7,850318193435669
dfs_sasiedztwa;2400;0,6060712337493896
dfs_nastepniki;2400;0,07207989692687988
dfs_krawedzie;2400;309,08316230773926
Generowanie;2600;9,308486461639404
dfs_sasiedztwa;2600;0,7107815742492676
dfs_nastepniki;2600;0,08507323265075684
dfs_krawedzie;2600;395,24156045913696
Generowanie;2800;10,64020562171936
dfs_sasiedztwa;2800;0,8299503326416016
dfs_nastepniki;2800;0,09811544418334961
dfs_krawedzie;2800;492,81377720832825
Generowanie;3000;12,075217723846436
dfs_sasiedztwa;3000;0,9524562358856201
dfs_nastepniki;3000;0,11311149597167969
dfs_krawedzie;3000;607,201119184494
